Player_ID,PassesCompleted,PassesAttempted,PasCompleted%,PassingDist,Progressive_PassesDist,ShortPasses,ShortPassesAtt,ShortPasses%,MediumPasses,MediumPassesAtt,MediumPasses%,LongPasses,LongPassesAtt,LongPasses%,Assists,PassesLeadingtoShot,Passes_into_final3rd
1506,47.9,56.8,84.3,792.4,155,25.7,28.4,90.5,16.8,19.3,87,4.7,7.1,66.2,0.3,2.3,2.2
1507,23.4,34.1,68.7,389.1,126.2,11.9,14.7,81.5,8.45,11.6,73.1,2.23,4.37,51.1,0,1.36,2.14
1508,26.6,34.4,77.2,723.7,463.6,4.57,4.57,100,13,13.1,98.9,8.86,16.1,54.9,0,0,1
1509,17.3,25.4,6.81E+01,266,67,9.59,11.9,80.7,5.98,7.87,76,1.15,2.62,43.8,0.41,1.56,1.48
1510,34.6,42.4,81.5,571.3,192,16.9,19.4,86.8,13.4,15.6,86.2,3.43,5.43,63.2,0,0.86,4
1511,43.9,55.3,79.5,747.4,189,19.3,23.1,83.5,18.3,20.9,87.6,4.38,7.08,61.9,0.22,2.02,4.83
1512,29.7,35.5,83.5,417.8,99.3,18.8,20.2,92.8,8.88,10.8,82.3,1.01,1.46,69.2,0.11,0.56,2.13
1513,51.4,55.7,92.3,765.7,182.9,25.7,27.9,92.3,21.4,22.1,96.8,2.14,2.86,75,0,0.71,6.43
1514,6.82,17.3,39.5,66.4,19.5,4.55,9.09,50,0.91,4.55,20,0,0,0,0,0.45,0
1515,20,24.6,81.4,307.3,48.6,9.49,11.6,81.5,8.35,9.62,86.8,0.89,1.77,50,0,0.38,0.89
1516,39.5,47.6,83,550.6,172,26.3,28.4,92.5,10,12.2,81.7,1.81,3.72,48.6,0,0.11,2.55
1517,20,20,100,190,160,20,20,100,0,0,0,0,0,0,0,0,0
1518,21.1,29.2,72.4,282.8,53.1,11.7,14.4,80.8,6.11,7.78,78.6,1.11,2.78,40,0,0.28,1.67
1519,28.8,35.2,81.9,443,113.9,16.7,19.1,87.3,9.39,10.6,88.6,2.12,3.64,58.3,0,1.82,2.42
1520,17.5,25,7.00E+01,244,57,11.5,14,82.1,5.5,8,68.8,0.5,1.5,33.3,0,0.5,2
1521,23,31.5,72.8,327.9,83.2,12.9,15.2,84.8,6.7,9.23,72.6,1.65,3.63,45.5,0.11,1.65,1.65
1522,40.7,54.4,74.7,795.2,269.7,17.4,20.2,86.2,15.9,19.8,80.2,6.39,10.5,60.9,0.33,2.13,5.9
1523,33.7,44.1,76.2,561.7,131.7,16.1,18.8,85.7,12.7,16.3,77.6,3.41,5.85,58.3,0,2.2,3.66
1524,42,54.6,77,663.1,277.4,21,23.1,91.3,16.9,21.6,78.3,2.61,5.37,48.6,0,0.45,2.76
1525,16.3,25,65,195,115,8.75,11.3,77.8,6.25,10,62.5,0,0,0,0,0,3.75
1526,23,30.2,76,588.3,414.6,5.43,5.43,100,11.4,11.5,99.2,5.95,13,46,0,0,0.19
1527,40,50,80,730,65,15,15,100,20,30,66.7,5,5,100,0,0,0
1528,42.4,51.9,81.7,816.6,296.3,15.7,17.3,90.6,20.7,23.1,89.5,5.45,10,54.5,0.05,0.5,3.12
1529,24.2,33.4,72.2,693.1,489.4,4.05,4.15,97.5,11,11.2,98.2,8.97,17.8,50.4,0.05,0.05,0.36
1530,45.4,52.8,86,650.8,256.3,27,28.8,93.6,14.8,17,87.2,1.85,4.02,45.9,0,0.49,2.45
1531,56.9,63.1,90.3,1058.8,364.3,20,21.4,93.3,29.6,31.6,93.5,5.71,6.94,82.4,0,0.2,2.86
1532,39.7,48.2,82.3,772.8,233,14.9,17.5,85.4,18.6,20.7,90,4.9,7.06,69.4,0.1,1.37,5.69
1533,20.2,27.8,72.6,299.4,86.4,12.3,15,81.6,6.34,7.92,80,1.09,1.68,64.7,0.3,1.19,0.99
1534,28.8,35.8,80.4,433.4,116,15.2,16.8,90.7,11,13,85,1.56,3.25,48,0,0.26,2.34
1535,45.1,66.5,67.8,909.1,337.4,16.4,21.1,77.5,18.9,25.9,73,8.28,16.6,50,0.1,2.22,6.46
1536,21.5,31.2,68.7,525.6,346.1,4.38,4.38,100,12.2,12.4,99.1,4.72,14.4,32.8,0,0,0.11
1537,40,70,57.1,680,340,20,30,66.7,20,30,66.7,0,0,0,0,0,0
1538,25,55,45.5,375,45,15,30,50,10,15,66.7,0,10,0,0,0,5
1539,7.27,13.6,53.3,117.3,27.3,3.64,6.36,57.1,2.73,5.45,50,0.91,0.91,100,0,0.91,0.91
1540,24.2,35.3,68.5,389.3,159.7,14.1,17.3,81.6,6.89,9.39,73.4,2.35,5.83,40.3,0.3,1.29,1.44
1541,11.1,15.6,71.4,152.5,38.9,6.39,8.33,76.7,2.5,2.5,100,0.83,1.39,60,0.28,1.11,1.67
1542,8.33,12.3,67.8,123.5,32.7,4.17,6.25,66.7,3.54,4.58,77.3,0.21,0.63,33.3,0,0.63,0.83
1543,46,52.8,87.2,760.8,308,22.5,24.3,92.8,21.3,22.8,93.4,2,4.75,42.1,0,0,4
1544,31,42.7,72.7,555.7,129.3,14.4,16.9,85.3,12.2,16,76.6,3.58,6.82,52.6,0.2,1.54,2.04
1545,23.6,33.4,70.7,678.8,484.3,4.26,4.26,100,10.8,11.2,97.2,8.47,17.7,47.8,0,0,0.32
1546,32.9,41,80.1,574.1,170.1,14.6,17.2,84.8,12.2,14.1,86.5,3.97,6.03,65.8,0.05,0.54,4.4
1547,30.8,43.3,71.2,527.5,145.8,15,17.5,85.7,12.5,17.5,71.4,3.33,8.33,40,0.83,0.83,3.33
1548,41.4,48.7,85,856,303.8,12.1,13.2,91.1,22.6,25,90.6,6.18,9.24,66.9,0,0.06,2.47
1549,10,10,100,560,370,0,0,0,0,0,0,10,10,100,0,0,10
1550,47.1,60.5,77.8,780.3,296.8,24.3,27.7,87.8,18.6,22.8,81.5,3.5,6.78,51.6,0.22,1.39,5.17
1551,34.7,42.2,82.2,746.1,254.2,11.1,13.3,83.3,14.2,15.6,91.1,8.06,10.8,74.4,0,1.39,7.22
1552,44.7,51.7,86.3,901.8,348.9,13.1,14.8,88.2,25.2,27.1,93.3,5.87,8.57,68.5,0,0.08,3.1
1553,41.9,48.7,86.1,829.1,295.7,14.2,15.6,90.9,21.9,24,91.1,5.18,7.77,66.7,0,0.18,2.59
1554,14,20,70,256,64,10,14,71.4,2,4,50,2,2,100,0,2,2
1555,31.4,41.1,76.4,427.5,85.8,20.3,23.9,84.9,8.33,10.8,76.9,1.67,2.5,66.7,0,1.67,2.22
1556,44.2,54.9,8.06E+01,788.8,280.2,19.8,20.6,95.9,17.5,21,83.7,5.27,9.46,55.7,0.12,1.8,3.53
1557,43,49.3,87.1,907.8,296.4,10.8,12.3,88.2,25.7,28.1,91.6,5.82,7.52,77.4,0,0.12,2.24
1558,54.4,59.1,92.1,961.1,340.7,22,23.6,93.2,28.5,30,94.9,3.39,4.41,76.9,0,0.08,4.66
1559,18.3,28.9,63.4,272.3,70.6,10.8,15.5,69.9,5.23,7.61,68.7,1.59,2.95,53.8,0,0.57,2.27
1560,2,3,66.7,34,5,1,2,50,1,1,100,0,0,0,0,0,0
1561,68.8,72.1,95.5,1211.5,431.5,27.2,28.1,97,35.1,36.1,97.4,4.98,5.86,84.9,0,0.2,2.91
1562,52,56,92.9,914,422.7,22.7,23.3,97.1,26,27.3,95.1,3.33,5.33,62.5,0,0,0
1563,31.5,40.1,78.6,520.3,119.9,13.7,16.4,83.4,14.9,17.6,84.6,1.93,3.68,52.4,0,0.26,1.84
1564,16.2,21.9,73.8,198.2,48.9,9.86,11.2,87.8,3.01,4.38,68.8,0.96,1.78,53.8,0.14,1.37,0.96
1565,17.1,20,85.3,168.8,22.9,13.5,15.3,88.5,2.35,2.35,100,0,0,0,0,0,0
1566,21,26.1,80.5,258,80.2,13.7,15.3,89.7,5.49,6.47,84.8,0.39,1.18,33.3,0.39,0.98,1.76
1567,38.7,51,75.8,633.2,252.3,20,21.7,92.1,14.1,17.8,79.1,3.48,8.42,41.4,0.13,1.33,3.8
1568,24,48,50,350,142,14,18,77.8,8,18,44.4,0,2,0,0,4,4
1569,14,34,41.2,214,61.3,7.33,13.3,55,4,8,50,1.33,6.67,20,0,0.67,0.67
1570,29,35.8,81.1,383.5,72.6,16.6,18.5,89.6,10,11.6,86.1,0.65,1.45,44.4,0,0.81,1.13
1571,77.6,89,87.2,1341.4,344.3,40,44.8,89.4,23.8,28.1,84.7,10.5,12.9,81.5,0,0.48,8.1
1572,26.8,36.7,72.9,428.4,91.5,14,16.5,85.1,9.58,12,80,2.4,4.95,48.4,0.1,1.93,1.25
1573,42.1,52.3,80.6,612.3,216.6,26.1,28.5,91.6,12.3,15.3,80.8,2.6,5.13,50.6,0.07,1.33,2.47
1574,26.2,35.3,74.3,695.3,462.3,4.84,4.84,100,14.2,14.3,98.9,7.12,15.8,45.2,0,0.11,0.71
1575,47.9,56.3,85,991.9,369.2,15.8,17.7,89.3,23.7,26.2,90.3,7.56,10.8,70.1,0,0.44,4.22
1576,16.6,23,7.24E+01,258.9,59.8,8.44,11.3,74.8,5.7,7.15,79.7,1.24,1.61,76.7,0.16,1.56,1.24
1577,56.4,65,86.7,1013.4,346.5,22.3,23.8,93.7,29.2,31.2,93.6,4.02,8.33,48.3,0,0.29,3.85
1578,55.1,66.6,82.8,1204.2,477.5,15.8,17.8,88.8,29.4,32.4,90.8,9.47,14.4,65.6,0.08,0.38,4.96
1579,50,50,100,1040,260,20,20,100,20,20,100,10,10,100,0,0,10
1580,32.2,41.1,78.3,438.6,101.9,19.5,22.7,85.7,10.5,13.2,79.6,0.81,2.16,37.5,0,0.81,2.16
1581,52,60.2,86.4,788.5,317.2,29.2,31.6,92.4,17.8,20.5,87,3.38,5.45,62.1,0.05,0.23,3.33
1582,36.2,43.3,83.6,663.1,190.5,15.6,17.6,88.7,15.6,17.6,88.7,4.24,6.45,65.8,0,0.64,4.01
1583,32.9,43.5,75.7,721.5,340.9,10.3,12.4,83.3,15.9,20,79.4,6.18,9.71,63.6,0,0.29,2.35
1584,26,36.5,71.2,730.1,526.9,3.53,3.53,100,14.3,14.5,99.1,7.87,18.2,43.2,0,0,0.4
1585,31.6,39,81,615.6,213.3,10.3,11.8,87.5,17.7,19.7,89.4,3.13,6.26,50,0,0.61,2.26
1586,26.7,34.2,78,402.5,103.3,15.8,20,79.2,8.33,9.17,90.9,2.5,2.5,100,0,0.83,1.67
1587,58,74,78.4,960,276,30,36,83.3,24,30,80,4,6,66.7,0,0,6
1588,22,30,73.3,336,28,12,14,85.7,8,12,66.7,2,2,100,0,0,2
1589,60,64.7,92.8,891.3,188,30.7,32.7,93.9,26,27.3,95.1,0.67,2,33.3,0,0.67,4.67
1590,29.8,36,82.9,552.2,121.2,12.3,15,82.2,13.8,15.3,90.2,3.33,4.33,76.9,0,0,2.83
1591,13,18.4,70.5,153,21.2,8.6,11.6,74.2,2.63,3.68,71.4,0.53,0.53,100,0,0.88,0.7
1592,52.4,61.8,84.8,911.5,263,23.8,25.4,93.9,21.1,24.5,86.2,5.44,8.6,63.2,0.07,0.88,6.18
1593,57.3,67.7,84.6,1061.8,354.6,21.1,24.5,86.2,30.7,33.5,91.6,4.79,7.75,61.8,0,0.28,4.08
1594,34.4,44.7,77,669.1,211.5,11.1,13.1,85,19.9,23.6,84.3,3.09,6.39,48.4,0,0.1,1.24
1595,43.2,50.8,85,803.6,265.2,13.6,14.4,94.4,24.8,27.2,91.2,3.2,6.4,50,0,0,1.2
1596,44.4,52.6,84.3,880.5,283.4,15.9,18.7,84.8,20.1,22.3,90,7.23,9.05,79.9,0,0.68,4.86
1597,14.6,19.5,74.7,190.3,18.7,10.3,12,85.3,3.67,4.81,76.3,0.38,0.63,60,0,0.63,0.76
1598,20.6,24.4,84.6,328.8,67.5,10,11.3,88.9,10,10.6,94.1,0.63,1.88,33.3,0,0.63,0.63
1599,15,20.2,74.2,201,40.8,8.18,10.2,80,4.09,5,81.8,1.02,1.36,75,0.11,0.34,0.45
1600,47.3,57.6,82.2,1047.5,382.8,13.7,16.5,83.5,24,26.3,91.1,9.49,13.4,71.1,0.06,0.57,3.42
1601,37.3,43.6,85.4,545.5,242.7,23.6,26.4,89.7,11.8,13.6,86.7,0.91,0.91,100,0,0,0.91
1602,55,71.3,77.2,797.5,201.3,35,41.3,84.8,17.5,23.8,73.7,2.5,6.25,40,0,0,1.25
1603,17.4,23.1,75.3,223.3,67.2,11,13.4,81.6,4.19,5.38,78,0.54,0.86,62.5,0.22,1.29,1.94
1604,30,40,75,980,900,10,10,100,0,0,0,20,30,66.7,0,0,0
1605,36,41.3,87.1,721.2,170,11.2,12.7,88.2,19.3,21.5,89.9,5,6.33,78.9,0,0.17,0.33
1606,19.8,26.7,74,277.1,48.6,12.2,14.7,83.3,4.5,6.33,71.1,1.56,2.06,75.7,0,0.61,1.28
1607,61.8,71.5,86.5,879,318.4,37.6,41.9,89.6,21.3,24,88.6,1.61,3.06,52.6,0.48,1.61,4.35
1608,32.7,43.8,74.6,542,178.5,16.5,18.3,90.2,12.3,16.1,76.2,2.93,5.94,49.4,0.15,1.95,2.03
1609,42.5,58.8,72.3,656.9,239.4,25,26.9,93,15,21.9,68.6,2.5,5.63,44.4,0.63,1.25,2.5
1610,33.6,42,79.9,436,100.6,20.7,24.7,83.8,8.9,11.1,80.1,1.04,1.96,53.1,0.12,1.84,2.33
1611,23.5,32.3,72.7,482.7,186,8.67,10.8,80,11.5,14.2,81.2,3.33,5.83,57.1,0,0.17,1.67
1612,48,57,84.2,882.2,275.4,17.9,20,89.5,24.4,27.2,89.7,4.44,6.92,64.2,0,0.14,4.49
1613,18.2,27.3,66.5,283.9,85.3,10.4,12.9,81,5.22,8.15,64,1.68,3.48,48.4,0.11,1.36,0.82
1614,20,33.3,60,356.7,183.3,10,10,100,6.67,16.7,40,3.33,3.33,100,0,3.33,0
1615,31.4,38.6,81.5,454.3,122.9,17.1,20,85.7,12.9,14.3,90,0,1.43,0,0,0,2.86
1616,29.2,38.8,75.3,530.3,193.8,14,16.3,86,10.6,13.2,80.4,3.82,6.54,58.4,0.07,0.59,4.56
1617,34,42.8,79.4,678.5,256.4,9.69,11.4,84.9,19.9,23.3,85.7,4.01,7.22,55.6,0,0.43,2.1
1618,30,43.6,68.9,430.7,90,18.6,25.7,72.2,9.29,12.1,76.5,0.71,2.14,33.3,0,0,2.86
1619,28.7,35.7,80.4,460.3,129.6,15,17.7,84.5,10.7,12.6,85,2.39,3.25,73.7,0.09,0.68,1.97
1620,26.5,36.7,72.3,446.5,122.7,13.8,16.5,83.3,8.53,10.5,81.6,3.21,6.7,47.9,0.18,1.38,1.56
1621,25.7,31.8,80.9,410.1,112.5,13.2,16,82.8,9.76,11.2,87.2,1.9,2.86,66.7,0,0.36,2.02
1622,56.7,64,88.6,1046.5,361.1,22.2,24,92.6,26.5,28.2,94.2,6.45,9.57,67.4,0.07,0.28,3.83
1623,76.3,84.7,90.1,1268.9,492.8,35.9,38,94.3,31.4,34.2,91.8,5.82,8.36,69.6,0.11,0.53,8.57
1624,37,49.4,7.49E+01,705.6,288.5,13.9,16.5,84.2,18.1,21.9,82.6,4.56,9.17,49.7,0,0.15,1.72
1625,42.1,46.1,91.5,733.2,263.9,12.1,12.9,94.4,25.7,26.4,97.3,2.5,4.64,53.8,0,0,1.07
1626,30.6,37.6,81.4,507,139.9,15.7,17.8,88.5,11.7,13.2,88.1,2.52,4.41,57.1,0.08,0.55,2.99
1627,22.7,33.6,67.6,363.6,113.9,11.6,15.2,76.1,8.86,12.7,69.6,1.36,2.5,54.5,0,0.68,1.82
1628,32.2,37,86.9,524.5,129.6,15.3,17,89.7,12.9,14.4,89.6,2.67,3.33,80,0.25,1.17,3.58
1629,53.1,61.4,86.5,901.4,264.6,24.6,27.6,89,23.1,26.3,87.7,4.07,5.25,77.4,0,0.17,4.41
1630,40.8,50.8,80.3,565.4,160.8,26.2,29.2,89.5,10.8,12.3,87.5,2.31,5.38,42.9,0,2.31,2.31
1631,75,90,83.3,1005,395,50,65,76.9,20,20,100,0,0,0,0,5,10
1632,24.5,34.7,70.8,372.3,159.7,13.9,15.3,90.7,8.31,12.5,66.7,1.69,5.06,33.3,0.13,0.52,1.43
1633,42.9,50.7,84.6,600.6,194.1,24.7,27.9,88.5,13.9,15.6,89.1,1.6,2.3,69.6,0.4,1.7,3
1634,63.3,74.3,85.2,1179.3,448.2,24,26.1,91.9,29.9,32.5,92.2,7.21,12.5,57.5,0.06,0.55,6.73
1635,40.9,51.3,79.8,659,163.7,22.9,25.6,89.6,11.7,14.6,80.4,4.6,7.52,61.2,0.19,1.68,3.91
1636,1,2,50,13,2,1,2,50,0,0,0,0,0,0,0,0,0
1637,52.6,63.2,83.3,825.3,215.8,27.9,30.5,91.4,21.6,24.7,87.2,3.16,6.32,50,0.53,1.05,3.16
1638,32.8,48,68.3,538.8,152.8,16.8,22,76.4,12.8,18,71.1,2.8,5.6,50,0,0.4,2.8
1639,38.4,44.9,85.6,681.8,233.4,15.6,17.6,88.3,18.3,20.2,90.9,3.28,5,65.6,0,0.39,4.94
1640,25.1,31.5,79.5,586.7,400.2,8.12,8.12,100,10.2,10.4,98.9,6.24,12.6,49.5,0,0,0.47
1641,51.8,56.6,91.5,712.9,180.2,33.3,35,95,14.2,15.9,88.9,2.4,2.64,90.9,0.08,1.04,3.6
1642,44.9,51.7,86.8,693.2,143.8,23.8,26,91.8,17,18.9,89.9,2.55,3.62,70.6,0,0.21,1.91
1643,48.1,60.4,79.7,821.4,306.1,24,26.8,89.6,19.1,22.7,84.3,4.03,7.91,51,0,1.01,4.96
1644,33.6,40.7,82.5,631.4,239.2,11.5,12.8,90,18.8,20.8,90.5,3.06,6.07,50.5,0,0.17,1.45
1645,24.6,28.4,86.6,570,346,5.76,5.76,100,12.6,12.8,98.9,6.05,9.71,62.3,0,0,0.05
1646,40.6,53.2,76.2,651.7,224.7,20.1,23.9,83.9,16.2,19.9,81.7,2.73,5.73,47.6,0.49,1.61,6.36
1647,48.2,64,75.4,917,339.4,19.7,22.5,87.7,20.7,26.4,78.5,6.52,12.6,51.7,0.07,1.77,3.9
1648,10,15,66.7,190,40,5,5,100,0,0,0,5,5,100,0,0,0
1649,43,52.3,82.3,845.2,244.7,16.4,19.3,84.8,18.2,20.4,89.3,6.97,9.92,70.3,0.08,1.34,5.71
1650,18.2,30.3,60.1,456.2,297.3,4.38,4.52,96.8,9.1,9.33,97.4,4.67,16.3,28.7,0,0,0.33
1651,53.3,66.5,80.1,830.5,299.4,29.1,33.3,87.5,15.9,19.3,82.8,5.31,7.83,67.9,0.57,2.57,7.6
1652,22.9,31.4,72.7,361.7,76.6,12.3,15.1,81.8,8.57,10.9,78.5,1.53,3.27,46.9,0.2,0.82,1.94
1653,50.5,68.1,74.1,882.7,327.9,23,27.3,84.3,20.2,26.5,76,5.4,9.21,58.6,0,0.95,4.29
1654,43.8,49,89.3,1039.5,635,9,9.25,97.3,23.5,23.5,100,11.3,15.8,71.4,0,0,0
1655,19,35.9,52.9,254.1,55.9,11,16.2,68.1,4.14,7.24,57.1,1.38,4.14,33.3,0,0.69,0.69
1656,10,10,100,110,0,10,10,100,0,0,0,0,0,0,0,0,0
1657,33.3,46.7,71.4,606.7,136.7,13.3,16.7,80,10,16.7,60,6.67,10,66.7,0,10,10
1658,49.7,57.8,85.9,970.8,286.3,16.9,18.7,90.3,26.4,29.4,89.8,5.94,8.46,70.2,0.07,0.42,2.94
1659,19.8,25.4,78.1,275.5,45.3,11.8,14,84.4,6.18,7.45,82.9,0.64,1.18,53.8,0.09,0.73,0.91
1660,20,26.4,75.7,222.1,30.7,10,12.9,77.8,6.43,7.86,81.8,0,0,0,0,0.71,1.43
1661,44.6,60.3,74,705.2,202.4,24.8,30.2,82.1,14.2,18.2,78,4.02,7.32,54.9,0.41,1.55,4.64
1662,26,44.8,57.9,845.8,611.2,2.95,3,98.5,12.9,13.1,98.3,10,28.2,35.6,0,0,2.41
1663,48.9,56.1,87.2,915.7,300.9,19.9,21.2,94.1,22.2,24.4,91.2,5.26,8.3,63.4,0,0.22,3.11
1664,40,49.1,81.5,683.6,205.5,18.5,20.3,91,17.3,20.9,82.6,3.33,5.45,61.1,0,0.61,3.33
1665,41.3,52.9,78,753.5,253.3,19.8,22.1,89.8,14.3,17.6,81.1,5.81,10.2,56.8,0,1.63,5.66
1666,21.8,30.8,70.7,334.9,104.9,11.7,15.1,77.7,6.79,8.58,79.1,2.01,3.66,55.1,0.07,0.9,2.84
1667,30.3,38.2,79.2,429,111.5,15.9,18.5,86.1,11.3,13.8,81.5,1.03,2.31,44.4,0,0.77,2.56
1668,51,68.9,74,941,348,23,25.6,89.7,21,25.2,83.1,5.9,13.4,43.9,0.16,1.48,5.74
1669,20,45,44.4,265,35,5,10,50,10,20,50,0,0,0,0,0,0
1670,70.9,78.7,90.2,1301.9,489.4,28.2,30.2,93.2,35,37.1,94.5,6.51,8.97,72.6,0,0.41,5.59
1671,60,66.9,89.7,1054.2,367.7,21.9,23.8,91.9,34.6,38.1,90.9,2.69,4.23,63.6,0,0,3.85
1672,20.8,31.5,65.9,312.6,84,9.81,13.4,73.2,7.17,8.87,80.9,1.51,4.53,33.3,0.57,1.13,1.32
1673,41.9,49.9,84,831.1,328.1,12.7,13.9,91.3,24.2,26.1,92.7,4.63,8.95,51.8,0.05,0.16,3.05
1674,50.3,63,79.8,844.7,354,25.5,28,91,20.4,24.1,84.5,3.74,8.32,44.9,0,0.75,4.58
1675,12.2,17.3,70.7,166.2,22.2,7.53,8.82,85.3,3.65,5.65,64.6,0.35,0.71,50,0,0.59,0.59
1676,28.9,35.7,80.9,458.1,110.9,15,16.9,88.5,9.77,11.3,86.3,2.48,4.73,52.5,0.16,2.02,2.56
1677,36.3,52.3,69.4,554.7,239.7,20,23.3,85.7,10.7,14.7,72.7,3.33,9,37,0,1.33,3
1678,28.4,40.1,70.7,445.1,116.7,15.3,18.8,81.5,10.1,13.3,76.2,1.96,4.89,40,0.11,1.3,2.72
1679,35.3,49.8,71,573,282,17.8,21.5,82.8,14.9,19.5,76.6,1.98,5.93,33.3,0.12,0.49,3.33
1680,34.8,43.4,80.1,474.6,107.5,23,25.6,89.8,9.61,12.4,77.3,1.07,1.84,57.9,0.1,1.26,1.55
1681,13.2,21.9,60.4,204.5,44.3,7.62,11.3,67.3,3.92,6.19,63.4,1.33,2.1,63.2,0.06,0.83,1.16
1682,25.1,30.5,82.2,541.3,239.3,6.72,7.84,85.7,14.1,15.8,89.1,3.97,6.03,65.7,0,0,0.52
1683,37.1,54.7,67.8,553.6,264.9,22,25.1,87.8,12,19.3,62.3,2.2,8.14,27.1,0,1.36,3.05
1684,39,45,86.6,630.7,154.5,20.2,21.7,93.2,14.2,16.6,85.8,3.05,4.06,75,0.08,0.86,3.91
1685,7.71,13.4,57.7,96.5,18.9,4.22,6.39,66,2.29,4.58,50,0.12,0.36,33.3,0.12,0.84,0.48
1686,65.3,75.1,86.9,1007.3,312.2,36.1,38.8,93,20.6,23.3,88.3,5.76,8.4,68.6,0.16,2.08,7.92
1687,10,13.3,75,138.3,6.67,5.56,7.22,76.9,2.22,2.78,80,0.56,1.11,50,0,1.11,0
1688,10,13.5,74,133.5,34.5,5.78,7.6,76.1,3.51,4.29,81.8,0.19,0.32,60,0,0.58,0.91
1689,9.4,16,58.6,122.4,26.8,5.22,8.13,64.2,2.39,4.1,58.2,0.6,1.04,57.1,0.15,0.9,0.67
1690,34,55.8,60.9,713.1,325.9,12.1,14.9,81,14.5,20.9,69.3,6.54,15.9,41.1,0.26,1.92,2.69
1691,44.7,54.5,82,779,198,19.4,21.2,91.7,19.8,21.8,91,4.51,7.06,63.9,0,1.57,2.55
1692,42.3,59.3,71.3,639,219.3,21.3,24.3,87.7,18,23,78.3,1.67,7,23.8,0,1,1.67
1693,15,30,50,260,120,5,5,100,10,15,66.7,0,5,0,0,0,0
1694,43.3,59.7,72.4,669.7,268.9,24.6,27.3,90,14.5,21.4,67.9,3.07,7.12,43.1,0.07,1.18,2.75
1695,34.4,45.6,75.4,504,169.6,19.6,22,89.1,14.4,18,80,0.4,3.2,12.5,0,0.8,1.6
1696,35.9,47.6,75.3,537.1,192.4,15.9,17.6,90,15.3,18.2,83.9,1.76,5.29,33.3,0,2.35,2.35
1697,24.6,33,74.3,361.7,89.1,12.8,15.4,83.1,8.48,9.78,86.7,1.09,3.26,33.3,0,0.87,2.61
1698,40.2,48.8,82.5,778.7,254.3,16.6,18.6,89.3,17.2,19.4,88.6,5.74,8.82,65,0,0.66,5.81
1699,37.2,47.9,77.6,712.5,197.2,16.2,18.3,88.7,14.2,17,83.6,5.86,10.5,56,0.09,1.17,3.6
1700,22.6,30,75.2,493.7,157.4,5.43,6,90.5,13.4,15.7,85.5,3.71,8,46.4,0,0,0.86
1701,8.85,15.4,57.5,87.7,8.46,5.38,7.69,70,1.54,3.08,50,0,1.15,0,0,1.54,0.38
1702,43.3,55.5,77.9,644.5,236.5,22.9,26.1,87.9,16.7,21.2,78.8,2.13,4.94,43.2,0.11,1.24,4.16
1703,20.7,31.8,65.2,791.7,662.6,2.33,2.38,98,6.9,7.1,97.3,11.3,22,51.4,0,0,1.71
1704,42,56,75,611.5,229.5,23,24.5,93.9,13.5,16.5,81.8,2.5,9.5,26.3,0,1,2.5
1705,15,25.6,58.7,206.9,37,8.31,13.3,62.4,4.35,6.77,64.3,0.81,1.45,55.6,0,0.32,1.29
1706,10,20,50,130,0,10,10,100,0,10,0,0,0,0,0,0,0
1707,12.8,20.5,62.3,168,26.7,7.98,11.3,70.5,3.26,5.74,56.8,0.78,1.32,58.8,0.08,0.93,0.16
1708,44.3,58.6,75.6,738.6,222.9,24.3,25.7,94.4,14.3,17.1,83.3,4.29,10,42.9,1.43,5.71,0
1709,40.9,50.9,80.4,665.2,183.3,19.9,21.8,91.1,18.1,20.7,87.1,1.79,4.63,38.7,0,1.04,1.34
1710,48.3,69.2,69.9,634.6,215.4,27.9,34.2,81.7,16.3,22.5,72.2,0.83,3.75,22.2,0,1.25,1.25
1711,35,46.3,75.5,519.1,232.9,19.9,22.1,89.8,12,16.5,72.9,2.07,4.6,44.9,0.2,0.6,2.53
1712,33,50,66.1,550,164.1,13.9,17.2,81,15.9,21.7,73,2.61,7.83,33.3,0,0.43,1.96
1713,22.4,31.8,70.4,360.9,93.2,10.6,14.1,75,9.12,12.1,75.6,1.96,2.35,83.3,0.2,1.47,2.16
1714,30,40,75,400,100,20,20,100,10,10,100,0,10,0,0,0,0
1715,25.1,33.4,75.1,371,98.2,15.5,17.8,87.3,6.29,8.65,72.7,2.13,3.71,57.6,0,0.45,2.13
1716,35.1,42.2,83.1,531,150.3,20.5,23.2,88.4,11.4,14,81.8,2.54,2.86,88.9,0.16,1.11,3.97
1717,20,25.6,78.3,331.1,83.9,10.6,11.7,90.5,7.22,8.33,86.7,2.22,3.89,57.1,0,0,3.33
1718,50,56.7,88.2,936.7,180,23.3,23.3,100,16.7,23.3,71.4,10,10,100,0,0,3.33
1719,39.8,52.6,75.6,772.4,258.9,14.6,19.1,76.1,17.8,21.1,84.5,6.52,9.57,68.2,0.22,1.09,5.87
1720,15,20,75,145,0,15,15,100,0,5,0,0,0,0,0,0,0
1721,33.1,40.6,81.5,517.5,196.3,18.1,20.6,87.9,12.5,14.4,87,2.5,5.63,44.4,0,0,0
1722,19,28.1,67.6,269.8,34.1,11.5,14.9,77.6,5.77,8.47,68.1,0.9,1.53,58.8,0,0.99,0.72
1723,14.1,20,70.7,182.8,34.8,7.59,9.66,78.6,5.17,6.55,78.9,0,1.38,0,0,0,1.38
